Selling Price,Brand,Model,Trim / Edition,Year of Manufacture,Condition,Transmission,Body type,Fuel type,Engine capacity,Mileage
19000000.0,Honda,CRV,7 Seater,2019,Used,Tiptronic,SUV / 4x4,Petrol,1500.0,89300.0
1690000.0,Nissan,AD Wagon,,1991,Used,Manual,Station wagon,Petrol,1200.0,212000.0
2900000.0,Mazda,Familia,2006,2006,Used,Automatic,Saloon,Diesel,1990.0,123000.0
9650000.0,Honda,Vezel,Z Grade Orange Pack,2015,Used,Automatic,SUV / 4x4,Hybrid,1490.0,160000.0
8150000.0,Toyota,Tank,GS Custom 2018,2018,Used,Automatic,MPV,Petrol,1000.0,79000.0
3995000.0,Nissan,Sunny,Nissan N16 Ex Saloon,2001,Used,Automatic,Saloon,Petrol,1500.0,221500.0
6750000.0,Suzuki,Wagon R FZ,,2017,Used,Automatic,Hatchback,Hybrid,650.0,64000.0
8300000.0,Toyota,Allion,A18 S-Grade,2007,Used,Automatic,Saloon,Petrol,1800.0,182000.0
7700000.0,Toyota,Vitz,Safety Edition,2018,Used,Automatic,Hatchback,Petrol,990.0,92500.0
20400000.0,Audi,A3,,2019,Used,Tiptronic,Saloon,Petrol,1200.0,60000.0
9700000.0,Honda,Vezel,RU3 Z Grade,2015,Used,Automatic,Hatchback,Petrol,1490.0,70000.0
8350000.0,Honda,Fit Shuttle,INTEL KEY CRUIS NAVI,2012,Used,Automatic,Hatchback,Hybrid,1330.0,144500.0
950000.0,Mitsubishi,Lancer,Lancer C12,1984,Used,Manual,Saloon,Petrol,1400.0,311000.0
6395000.0,Toyota,Belta,Belta,2008,Used,Automatic,Saloon,Petrol,1300.0,126000.0
11925000.0,Toyota,Premio,G Superior,2014,Used,Automatic,Saloon,Petrol,1500.0,154000.0
6500000.0,Suzuki,Wagon R FZ,2017,2017,Used,Automatic,Hatchback,Hybrid,660.0,203000.0
8200000.0,Toyota,Vitz,Edition 2 safty push,2017,Used,Automatic,Hatchback,Petrol,1000.0,69000.0
10800000.0,Toyota,Hilux,BRAND NEW THAILAND,2011,Used,Manual,SUV / 4x4,Diesel,2500.0,275000.0
4500000.0,Suzuki,Swift,Suzuki,2003,Used,Automatic,Hatchback,Petrol,1300.0,164737.0
4000000.0,Hyundai,Eon,2016,2016,Used,Manual,Saloon,Petrol,814.0,51500.0
17450000.0,Peugeot,5008,5008 Fully Loaded ,2020,Used,Tiptronic,SUV / 4x4,Petrol,1200.0,28500.0
16900000.0,Honda,Vezel,Vezel Z Premium ,2023,Used,Automatic,SUV / 4x4,Hybrid,1500.0,38000.0
2840000.0,Micro,Panda,Micro,2014,Used,Manual,Hatchback,Petrol,1000.0,103000.0
8850000.0,Suzuki,Grand Vitara,Fully Loaded,2019,Used,Automatic,SUV / 4x4,Petrol,1000.0,104000.0
15750000.0,Peugeot,E-2008,Electric ,2022,Used,Automatic,SUV / 4x4,Electric,50.0,9000.0
8475000.0,Honda,Fit Shuttle,Full Option ,2012,Used,Automatic,Saloon,Hybrid,1300.0,89000.0
5500000.0,Suzuki,Swift,,2010,Used,Automatic,Hatchback,Petrol,1240.0,114000.0
1075000.0,Bajaj,Qute,Bajaj,2019,Used,Manual,Hatchback,Petrol,216.0,146000.0
10500000.0,Toyota,Axio,X,2016,Used,Automatic,Saloon,Hybrid,1500.0,160000.0
9975000.0,Toyota,Prius,,2013,Used,Automatic,Saloon,Hybrid,1800.0,193000.0
19000000.0,BMW,318i,M sports,2017,Used,Tiptronic,Saloon,Petrol,1500.0,100000.0
1275000.0,Toyota,Corona,Corona AT140,1983,Used,Manual,Saloon,Petrol,1500.0,150000.0
21000000.0,Audi,A5,S line,2018,Used,Tiptronic,Saloon,Petrol,1500.0,60000.0
13500000.0,Toyota,Axio,Wxb,2018,Used,Automatic,Saloon,Hybrid,1490.0,114500.0
64500000.0,Toyota,Land Cruiser Sahara,VX,2016,Used,Tiptronic,SUV / 4x4,Diesel,4500.0,120000.0
5200000.0,Suzuki,Celerio,LXi,2017,Used,Automatic,Hatchback,Petrol,998.0,167500.0
11000000.0,Toyota,Premio,G Superior,2013,Used,Automatic,Saloon,Petrol,1500.0,111000.0
3850000.0,Suzuki,Estilo,Zen 2011,2010,Used,Manual,Hatchback,Petrol,998.0,157000.0
1950000.0,Toyota,Corolla,DX,1990,Used,Manual,Station wagon,Petrol,1480.0,216428.0
26000000.0,Mercedes Benz,GLB,200 AMG Premium Plus,2020,Used,Automatic,SUV / 4x4,Petrol,1300.0,78000.0
1875000.0,Nissan,Sunny,1992,1992,Used,Manual,Saloon,Petrol,1400.0,140000.0
1450000.0,Mitsubishi,Lancer,1990,1990,Used,Manual,,Petrol,1500.0,50000.0
9990000.0,Kia,Optima,FULLYLOADED ,2014,Used,Automatic,Saloon,Petrol,2000.0,159000.0
6950000.0,Mercedes Benz,C230,Facelift Elegance V6,2006,Used,Automatic,Saloon,Petrol,2496.0,188300.0
37500000.0,Land Rover,Defender,,2014,Used,Manual,SUV / 4x4,Diesel,2200.0,203000.0
650000.0,Toyota,Corolla,KE50,1976,Used,Manual,Saloon,Petrol,1200.0,22582.0
13890000.0,Kia,Sorento,Kia,2013,Used,Automatic,SUV / 4x4,Diesel,2200.0,171000.0
8200000.0,MG,ZS,,2018,Used,Automatic,SUV / 4x4,Petrol,1000.0,90000.0
8100000.0,Hyundai,Tucson,Hyundai tucson ix35,2012,Used,Automatic,SUV / 4x4,Diesel,2000.0,156000.0
79500000.0,BMW,i7,M Sport Ultimate,2023,Used,Automatic,Saloon,Electric,400.0,11000.0
29890000.0,Mitsubishi,Montero,GLS AUTOMATIC DIESEL,2015,Used,Automatic,SUV / 4x4,Diesel,3200.0,79000.0
8800000.0,Audi,A1,Audi A1,2016,Used,Automatic,Hatchback,Petrol,1800.0,94000.0
3800000.0,Perodua,Viva Elite,Viva Elite AMi GX-G,2011,Used,Manual,Hatchback,Petrol,1000.0,170000.0
6375000.0,Toyota,Aqua,S ,2014,Used,Automatic,Hatchback,Hybrid,1500.0,1.0
9200000.0,Toyota,Allion,260,2010,Used,Automatic,,Petrol,1500.0,140000.0
4500000.0,Honda,Fit Aria,,2008,Used,Automatic,Saloon,Petrol,1500.0,355000.0
18750000.0,Honda,CRV,,2018,Used,Automatic,,Petrol,1500.0,59000.0
10590000.0,Toyota,Premio,G SUPERIOR,2013,Used,Automatic,Saloon,Petrol,1500.0,163000.0
2200000.0,Toyota,Corolla,,1992,Used,Automatic,Station wagon,Diesel,2000.0,444000.0
8950000.0,Kia,Sportage,Fully Loaded ,2011,Used,Automatic,SUV / 4x4,Petrol,2000.0,135000.0
10950000.0,Kia,Sportage,2014,2014,Used,Automatic,SUV / 4x4,Diesel,2000.0,68000.0
4200000.0,Perodua,Viva Elite,,2010,Used,Automatic,Hatchback,Petrol,1000.0,178000.0
6750000.0,Daihatsu,Terios,Premium ,2007,Used,Automatic,,Petrol,1500.0,144000.0
4675000.0,Nissan,Sunny,FB15,2004,Used,Automatic,Saloon,Petrol,1500.0,225000.0
5850000.0,Nissan,Tiida,Latio,2007,Used,Automatic,Saloon,Petrol,1500.0,162000.0
5870000.0,MG,6,Fast Back,2014,Used,Manual,Saloon,Petrol,1800.0,85000.0
9150000.0,Honda,Grace,EX Package,2016,Used,Automatic,Saloon,Hybrid,1500.0,93000.0
7200000.0,Toyota,Prius,2nd Gen Anniversary,2011,Used,Automatic,Hatchback,Hybrid,1500.0,204000.0
25200000.0,Toyota,Harrier,Advance Premium,2016,Used,Automatic,SUV / 4x4,Petrol,1980.0,89000.0
7450000.0,Toyota,Vitz,,2015,Used,Automatic,Hatchback,Petrol,1000.0,146000.0
550000.0,Nissan,Dutsun,1975,1975,Used,Manual,Saloon,Petrol,1200.0,164000.0
6870000.0,Toyota,Prius,,2010,Used,Automatic,Saloon,Petrol,1500.0,167000.0
5650000.0,Kia,Picanto,,2016,Used,Automatic,Hatchback,Petrol,1000.0,82833.0
11500000.0,Toyota,Fielder,2016,2016,Used,Automatic,Station wagon,Hybrid,1500.0,133000.0
23600000.0,Mercedes Benz,C200,Premium Plus,2019,Used,Automatic,Saloon,Petrol,1500.0,84000.0
15000000.0,Honda,Vezel,RS,2018,Used,Automatic,Station wagon,Petrol,1490.0,42609.0
13500000.0,Nissan,Leaf,ZE1 ,2022,Used,Automatic,Saloon,Electric,85.0,26000.0
13000000.0,Audi,A4,,2014,Used,Tiptronic,,Petrol,1800.0,66000.0
14895000.0,Audi,A3,S Line ,2019,Used,Automatic,Saloon,Petrol,1500.0,61000.0
5000000.0,Hyundai,Accent,Hyundai,2011,Used,Tiptronic,Saloon,Diesel,1600.0,190000.0
15290000.0,Toyota,Yaris Cross,Yaris cross GR,2023,Used,Automatic,SUV / 4x4,Hybrid,1500.0,20000.0
1400000.0,Daewoo,Other Model,Matiz,2000,Used,Manual,,Petrol,796.0,200000.0
21500000.0,Mercedes Benz,C200,AMG Premium Plus,2020,Used,Automatic,Saloon,Petrol,1500.0,97000.0
7090000.0,Suzuki,Spacia,Z Custom,2018,Used,Automatic,Hatchback,Petrol,660.0,84000.0
39000000.0,Toyota,Land Cruiser Prado,,2017,Used,Automatic,SUV / 4x4,Petrol,2590.0,64000.0
8990000.0,Suzuki,S-Cross,SX4,2018,Used,Automatic,SUV / 4x4,Petrol,1000.0,33850.0
12675000.0,Audi,Q2,1L Turbo,2018,Used,Automatic,SUV / 4x4,Petrol,1000.0,70000.0
35000000.0,Audi,Q4,,2024,Used,Automatic,SUV / 4x4,Electric,150.0,7000.0
2700000.0,Tata,Indica,2015,2015,Used,Manual,,Petrol,850.0,110000.0
19500000.0,Kia,Sorento,,2016,Used,Automatic,SUV / 4x4,Diesel,2200.0,155000.0
7900000.0,Toyota,Allion,260 G PLUS ,2007,Used,Automatic,Saloon,Petrol,1500.0,180000.0
5900000.0,Nissan,Leaf,ZE0,2012,Used,Automatic,Hatchback,Electric,80.0,125282.0
2650000.0,Tata,Sumo,,2003,Used,Manual,SUV / 4x4,Diesel,2500.0,300401.0
3550000.0,Suzuki,Alto,Car,2015,Used,Manual,Hatchback,Petrol,800.0,128000.0
2850000.0,Zotye,Z100,Z100,2016,Used,Manual,Hatchback,Petrol,1000.0,150717.0
57500000.0,Toyota,Land Cruiser Sahara,ZX V8,2015,Used,Automatic,SUV / 4x4,Petrol,4600.0,61000.0
17500000.0,BYD,ATTO 3,BYD,2025,Used,Automatic,,Electric,100.0,6700.0
6000000.0,Honda,N-WGN,,2016,Used,Automatic,Hatchback,Petrol,650.0,160000.0
9700000.0,Honda,Vezel,2015 edition,2015,Used,Automatic,,Petrol,1490.0,162000.0
2100000.0,Toyota,Corolla,EE96,1989,Used,Manual,Station wagon,Petrol,1300.0,200000.0
6200000.0,Toyota,Aqua,S-Grade ,2012,Used,Automatic,Hatchback,Hybrid,1500.0,160000.0
14200000.0,Honda,CRV,,2017,Used,Automatic,SUV / 4x4,Petrol,1500.0,150000.0
8400000.0,DFSK,Glory,580 SUV,2021,Used,Automatic,SUV / 4x4,Petrol,1500.0,43100.0
17200000.0,Mercedes Benz,CLA 180,PREMIER PLUS,2016,Used,Automatic,Saloon,Petrol,1600.0,92000.0
950000.0,Toyota,Hilux,LN55,1984,Used,Automatic,SUV / 4x4,Diesel,1480.0,20000.0
10500000.0,Nissan,X-Trail,,2013,Used,Automatic,SUV / 4x4,Diesel,2000.0,116000.0
15500000.0,Honda,CRV,Honda CR-V VTi S,2017,Used,Automatic,SUV / 4x4,Petrol,1500.0,108000.0
8390000.0,Toyota,Aqua,X Urban,2015,Used,Automatic,Hatchback,Hybrid,1000.0,117000.0
10500000.0,Nissan,X-Trail,Hybrid,2015,Used,Automatic,SUV / 4x4,Hybrid,1990.0,176000.0
7600000.0,Honda,Fit,GP4 RS,2013,Used,Automatic,Hatchback,Hybrid,1500.0,153000.0
7150000.0,Toyota,Axio,X,2007,Used,Automatic,Saloon,Petrol,1500.0,148000.0
11200000.0,Mitsubishi,Montero,,2003,Used,Automatic,SUV / 4x4,Petrol,3500.0,149000.0
42500000.0,BMW,X5,Diesel 2.0L ,2018,Used,Automatic,SUV / 4x4,Diesel,2000.0,72000.0
7150000.0,Suzuki,Wagon R Stingray,STINGRAY TURBO-4WAY,2018,Used,Automatic,Hatchback,Hybrid,650.0,117000.0
1150000.0,Toyota,Carina,1991,1991,Used,Manual,Saloon,Petrol,1500.0,285600.0
2150000.0,Maruti Suzuki,800,2006,2006,Used,Manual,Hatchback,Petrol,800.0,61500.0
11200000.0,Toyota,Axio,,2016,Used,Automatic,Saloon,Hybrid,1490.0,170000.0
27500000.0,Mercedes Benz,CLA 200,,2019,Used,Automatic,Saloon,Petrol,1332.0,85000.0
5190000.0,Daihatsu,Mira,L Grade,2016,Used,Automatic,Hatchback,Petrol,660.0,79000.0
25000000.0,Toyota,Land Cruiser Prado,150,2011,Used,Manual,SUV / 4x4,Diesel,3000.0,135000.0
9800000.0,Suzuki,S-Cross,Jeep Used,2017,Used,Automatic,SUV / 4x4,Petrol,1000.0,65000.0
49500000.0,BMW,740Le,M Sport Plus Package,2017,Used,Automatic,Saloon,Hybrid,2000.0,67000.0
5650000.0,Suzuki,Celerio,ZXI,2017,Used,Automatic,Hatchback,Petrol,998.0,68385.0
25000000.0,Audi,Q7,,2016,Used,Automatic,SUV / 4x4,Petrol,1984.0,167144.0
12800000.0,Toyota,Premio,260,2016,Used,Automatic,Saloon,Petrol,1490.0,99000.0
2800000.0,Nissan,Pulsar,GTi,1996,Used,Manual,Saloon,Petrol,1500.0,90000.0
19800000.0,Audi,A6,S line,2014,Used,Automatic,Saloon,Diesel,2000.0,126000.0
9800000.0,Honda,Vezel,G Grade,2015,Used,Automatic,SUV / 4x4,Hybrid,1500.0,113000.0
20500000.0,BMW,X3,DIESEL,2015,Used,Automatic,SUV / 4x4,Diesel,2000.0,50000.0
9250000.0,MG,ZS,,2019,Used,Automatic,SUV / 4x4,Petrol,1000.0,48000.0
3100000.0,Micro,Panda Cross,1.3,2012,Used,Manual,Hatchback,Petrol,1300.0,121000.0
2650000.0,Tata,Other Model,tata dimo batta,2015,Used,Manual,,Diesel,702.0,124000.0
9750000.0,Mazda,Axela,Skyactive FLY Loaded,2013,Used,Automatic,Saloon,Hybrid,2000.0,160000.0
16500000.0,Volkswagen,Tiguan,,2019,Used,Automatic,Hatchback,Petrol,1395.0,128000.0
19490000.0,Toyota,Fortuner,DIESEL,2013,Used,Automatic,SUV / 4x4,Diesel,3000.0,160000.0
5600000.0,Suzuki,Wagon R FZ,,2016,Used,Automatic,,Hybrid,650.0,135000.0
29250000.0,Toyota,Voxy,SZ Fully Loaded ,2025,Used,Automatic,SUV / 4x4,Hybrid,1500.0,11500.0
15500000.0,Toyota,Rush,,2020,Used,Automatic,MPV,Petrol,1496.0,45000.0
8900000.0,Toyota,Vitz,Edition 3,2019,Used,Automatic,Hatchback,Petrol,1000.0,64000.0
8000000.0,Toyota,Vitz,U Grade,2018,Used,Automatic,Hatchback,Petrol,1000.0,60797.0
6950000.0,Nissan,Navara,D22,2003,Used,Manual,,Diesel,3200.0,177500.0
9850000.0,Toyota,Prius,3rd Generation,2012,Used,Automatic,Saloon,Petrol,1800.0,123000.0
135000000.0,Bentley,Flying Spur,V8 S,2018,Used,Automatic,Saloon,Petrol,4000.0,8000.0
19000000.0,Mercedes Benz,E300,Dimo Imported,2015,Used,Tiptronic,Saloon,Diesel,2200.0,70000.0
1350000.0,Bajaj,Qute,2018,2018,Used,Manual,Hatchback,Petrol,240.0,142000.0
11000000.0,Honda,Vezel,,2016,Used,Automatic,SUV / 4x4,Petrol,1500.0,151000.0
37500000.0,Mercedes Benz,S400,S400L Hybrid – LWB,2014,Used,Automatic,SUV / 4x4,Petrol,3500.0,90000.0
29500000.0,Land Rover,Discovery,4 HSE Vogue,2013,Used,Tiptronic,SUV / 4x4,Diesel,3000.0,150000.0
42500000.0,BMW,740Le,LWB M Sport,2018,Used,Tiptronic,SUV / 4x4,Hybrid,2000.0,54000.0
4990000.0,Toyota,Corolla,121,2001,Used,Automatic,Saloon,Petrol,1300.0,239000.0
8800000.0,Suzuki,Swift,,2017,Used,Automatic,,Petrol,1000.0,82000.0
33000000.0,Toyota,Land Cruiser Prado,150 PRADO LANDCRUISE,2015,Used,Automatic,SUV / 4x4,Petrol,2700.0,93214.0
12490000.0,Jeep,Renegade,Limited ,2017,Used,Automatic,SUV / 4x4,Petrol,1400.0,106000.0
2700000.0,Nissan,Bluebird,SU14,1996,Used,Manual,Saloon,Diesel,1970.0,160000.0
7900000.0,Honda,Fit,,2014,Used,Automatic,Hatchback,Hybrid,1500.0,109500.0
5850000.0,Suzuki,Wagon R Stingray,Wagon R Stingray,2014,Used,Automatic,Hatchback,Hybrid,650.0,88000.0
7750000.0,Toyota,Roomy,M900,2017,Used,Automatic,Hatchback,Petrol,900.0,94000.0
9150000.0,Honda,Vezel,Orange Pack,2014,Used,Automatic,Hatchback,Hybrid,1500.0,134450.0
20500000.0,Mercedes Benz,C180,AMG Line,2017,Used,Automatic,Saloon,Petrol,1590.0,96000.0
1750000.0,Suzuki,Maruti,,2004,Used,Manual,Hatchback,Petrol,800.0,80000.0
12200000.0,Honda,Vezel,RS Sensing 2016,2016,Used,Automatic,Hatchback,Hybrid,1500.0,76000.0
6700000.0,Toyota,Yaris,2008,2008,Used,Automatic,Saloon,Petrol,1300.0,193000.0
2175000.0,Micro,Trend,,2012,Used,Manual,Hatchback,Petrol,1075.0,130000.0
1900000.0,Maruti Suzuki,800,Maruti,2005,Used,Manual,Hatchback,Petrol,800.0,170000.0
23900000.0,Mercedes Benz,CLA 200,AMG Premium Plus,2019,Used,Automatic,Saloon,Petrol,1332.0,49500.0
6650000.0,Daihatsu,Terios,,2008,Used,Automatic,SUV / 4x4,Petrol,1500.0,178000.0
24500000.0,Lexus,LBX,Relax,2024,Used,Tiptronic,Hatchback,Hybrid,1500.0,3800.0
7350000.0,Daihatsu,Mira,ES G SA3,2024,Used,Automatic,Hatchback,Petrol,660.0,2350.0
3800000.0,Nissan,Sunny,FB 15 Ex Saloon,1999,Used,Automatic,Saloon,Petrol,1490.0,217000.0
16000000.0,Honda,CRV,VTIL 7 Seater 2018,2018,Used,Automatic,SUV / 4x4,Petrol,1500.0,112700.0
1300000.0,Bajaj,Qute,Bajaj,2019,Used,Manual,Hatchback,Petrol,200.0,75000.0
32000000.0,Land Rover,Discovery,5 HSE,2017,Used,Automatic,SUV / 4x4,Diesel,2000.0,130000.0
2700000.0,Toyota,Sprinter,,1994,Used,Manual,Saloon,Petrol,1500.0,350000.0
69500000.0,Land Rover,Range Rover,P400e LWB Autobio,2018,Used,Automatic,SUV / 4x4,Petrol,2000.0,83342.0
31000000.0,Audi,Q3,S Line,2023,Used,Automatic,SUV / 4x4,Petrol,1500.0,10000.0
12000000.0,Toyota,Prius,Gs 2014,2014,Used,Automatic,Saloon,Hybrid,1800.0,130000.0
30000000.0,Mercedes Benz,CLS,350 AMG Premium Line,2018,Used,Automatic,Saloon,Petrol,2000.0,64000.0
15000000.0,Mercedes Benz,E250,,2007,Used,Automatic,,Petrol,2996.0,123100.0
13500000.0,Toyota,Premio,G Superior,2016,Used,Automatic,Saloon,Petrol,1500.0,93500.0
35000000.0,Mercedes Benz,E350,Amg premium plus,2017,Used,Automatic,Saloon,Petrol,2000.0,10000.0
16850000.0,Volkswagen,T-Cross,R Line,2025,Used,Automatic,SUV / 4x4,Petrol,1000.0,6800.0
52500000.0,Toyota,Land Cruiser Prado,TXL,2023,Used,Automatic,SUV / 4x4,Petrol,2700.0,13000.0
2750000.0,Volvo,940,,1995,Used,Manual,Saloon,Petrol,2300.0,101000.0
46800000.0,Jeep,Wrangler,Rubicon,2018,Used,Automatic,SUV / 4x4,Petrol,2000.0,57000.0
8600000.0,Nissan,Magnite,Accenta EZ-Shift,2025,Used,Automatic,SUV / 4x4,Petrol,1000.0,664.0
5875000.0,Perodua,Axia,G,2018,Used,Automatic,Hatchback,Petrol,1000.0,68000.0
29500000.0,Nissan,Patrol,Y61 3.0 Diesel Auto ,2013,Used,Automatic,SUV / 4x4,Diesel,3000.0,153000.0
16200000.0,Honda,CRV,VTiL 7 Seater,2018,Used,Automatic,SUV / 4x4,Petrol,1500.0,110000.0
11750000.0,Toyota,Axio,WXB,2017,Used,Automatic,Saloon,Hybrid,1500.0,121000.0
9950000.0,Honda,Vezel,Z Grade ,2016,Used,Automatic,SUV / 4x4,Petrol,1800.0,150600.0
7600000.0,Toyota,Aqua,S Grade,2014,Used,Automatic,Hatchback,Hybrid,1500.0,142243.0
23450000.0,Toyota,Hilux,Hilux GR Sports,2023,Used,Automatic,,Diesel,2400.0,8000.0
7100000.0,Toyota,Vitz,KSP 130,2016,Used,Automatic,Hatchback,Petrol,990.0,150000.0
3985000.0,Renault,KWID,,2016,Used,Manual,Hatchback,Petrol,800.0,120724.0
2400000.0,Isuzu,Gemini,,1993,Used,Manual,Saloon,Diesel,1686.0,100000.0
12400000.0,Jaguar,XF,2013 2.0L Petrol,2013,Used,Tiptronic,Saloon,Petrol,2000.0,28500.0
5150000.0,Nissan,Tiida,,2007,Used,Automatic,Saloon,Petrol,1500.0,205000.0
5400000.0,Toyota,Avanza,Toyota,2007,Used,Manual,Station wagon,Petrol,1298.0,167500.0
20000000.0,Land Rover,Range Rover Evoque,Land Rover,2013,Used,Automatic,SUV / 4x4,Diesel,2200.0,75000.0
28900000.0,BMW,X5,M Sport,2016,Used,Tiptronic,SUV / 4x4,Hybrid,2000.0,79880.0
19850000.0,Mitsubishi,Outlander,Outlander Sport,2025,Used,Automatic,SUV / 4x4,Petrol,1500.0,2600.0
9850000.0,Toyota,Axio,Hybrid G Grade,2016,Used,Automatic,Saloon,Petrol,1500.0,206000.0
6500000.0,Honda,Fit,GP1,2011,Used,Automatic,Hatchback,Hybrid,1330.0,140000.0
9890000.0,Honda,Vezel,"Z 64,000KMS",2014,Used,Automatic,SUV / 4x4,Hybrid,1500.0,64000.0
2975000.0,Toyota,Corolla,CE108,1996,Used,Automatic,Hatchback,Diesel,1970.0,330000.0
7500000.0,Mazda,2 Skyactive,,2015,Used,Automatic,Saloon,Petrol,1500.0,155000.0
10300000.0,Kia,Sorento,,2012,Used,Automatic,SUV / 4x4,Diesel,2000.0,200000.0
13475000.0,Mitsubishi,Outlander,7 Seats ,2015,Used,Automatic,SUV / 4x4,Petrol,2400.0,128000.0
3675000.0,Micro,Panda Cross,,2015,Used,Manual,Hatchback,Petrol,1300.0,57000.0
3700000.0,Datsun,Redi Go,,2016,Used,Manual,Hatchback,Petrol,799.0,68400.0
1200000.0,Daihatsu,Charade,,1990,Used,Manual,Hatchback,Petrol,1300.0,124286.0
18500000.0,BMW,528i,2.0L Turbo,2011,Used,Automatic,Saloon,Petrol,2000.0,106000.0
13800000.0,Toyota,CHR,NGX 10,2018,Used,Automatic,SUV / 4x4,Petrol,1500.0,39000.0
22500000.0,Audi,A5,Sportback,2019,Used,Automatic,Saloon,Petrol,1400.0,154000.0
28500000.0,BMW,X5 eDrive,M Sport,2016,Used,Automatic,SUV / 4x4,Petrol,2000.0,41500.0
30500000.0,Audi,Q7,40 TFSI S-Line,2016,Used,Automatic,SUV / 4x4,Petrol,2000.0,144000.0
32500000.0,BMW,Z4,sDrive35is,2012,Used,Automatic,Convertible,Petrol,3000.0,37000.0
21000000.0,BMW,318i,M Sport,2018,Used,Automatic,Saloon,Petrol,1500.0,97500.0
30500000.0,BMW,420d,M Sport,2014,Used,Automatic,Coupé/Sports,Diesel,2000.0,66000.0
9975000.0,Toyota,Crown,Saloon,2005,Used,Automatic,Saloon,Petrol,3000.0,120000.0
13500000.0,Audi,Q2,1.0 TFSI Turbo,2018,Used,Automatic,SUV / 4x4,Petrol,1000.0,95000.0
8800000.0,Toyota,Prius,Toyata,2010,Used,Automatic,Saloon,Petrol,1790.0,197869.0
6600000.0,Suzuki,Wagon R,Stingray,2018,Used,Automatic,Hatchback,Petrol,650.0,82123.0
18000000.0,Audi,A6,,2015,Used,Tiptronic,Saloon,Petrol,1800.0,28000.0
8500000.0,Honda,Civic,FD3,2011,Used,Automatic,Saloon,Hybrid,1300.0,151000.0
4890000.0,Suzuki,Alto,K10,2015,Used,Automatic,Hatchback,Petrol,1000.0,107800.0
550000.0,Nissan,Magnite,70000,1980,Used,Manual,Saloon,Petrol,1400.0,70000.0
19500000.0,Peugeot,5008,GT Line,2020,Used,Automatic,SUV / 4x4,Petrol,1200.0,45000.0
1450000.0,Tata,Nano,2012,2012,Used,Manual,,Petrol,10000.0,100000.0
39500000.0,BMW,740Le,M Sport,2016,Used,Automatic,Saloon,Hybrid,2000.0,58000.0
3750000.0,Renault,KWID,RXT,2016,Used,Manual,Hatchback,Petrol,800.0,116450.0
25500000.0,BMW,X5,M sport ,2015,Used,Automatic,SUV / 4x4,Petrol,2000.0,55000.0
9500000.0,Toyota,Roomy,,2023,Used,Automatic,Station wagon,Petrol,1000.0,13200.0
17250000.0,Honda,Vezel,Z Premium ,2023,Used,Automatic,SUV / 4x4,Hybrid,1490.0,11000.0
18500000.0,BMW,X1,M Sport,2018,Used,Automatic,SUV / 4x4,Petrol,1500.0,114000.0
26500000.0,BMW,X5,Individual B&O Sound,2016,Used,Automatic,SUV / 4x4,Petrol,2000.0,100000.0
53500000.0,Land Rover,Range Rover,Sport 2L HSE Diesel ,2018,Used,Automatic,SUV / 4x4,Diesel,2000.0,65000.0
10300000.0,Toyota,Axio,G Grade,2015,Used,Automatic,Saloon,Hybrid,1500.0,160000.0
30000000.0,Mitsubishi,Montero,GLX,2014,Used,Automatic,SUV / 4x4,Diesel,3200.0,110000.0
15500000.0,Micro,Rexton,ULTIMATE SSANGYONG,2018,Used,Automatic,SUV / 4x4,Diesel,2157.0,155000.0
24500000.0,Toyota,Harrier,Premium,2017,Used,Automatic,SUV / 4x4,Petrol,1980.0,144500.0
